PRICE,CNTL,LOCAL,KNOWN,TOD,SEAS,CHOICE,NTASK,NREC,PERSON    
0,5,0,1,1,0,0,12,48,14                  
9,1,1,0,0,0,0,12,48,14                  
7,1,0,1,0,0,1,12,48,14                  
0,0,0,1,1,0,0,12,48,14                  
0,5,0,0,0,1,0,12,48,14                  
0,5,0,0,1,0,0,12,48,14                  
7,0,1,0,0,0,0,12,48,14                  
0,1,0,1,0,1,1,12,48,14                  
9,0,0,0,0,0,0,12,48,14                  
0,5,1,0,0,1,1,12,48,14                  
7,1,0,1,0,0,0,12,48,14                  
0,0,0,0,1,0,0,12,48,14                  
9,1,0,0,0,0,0,12,48,14                  
7,1,0,0,0,0,0,12,48,14                  
9,0,0,1,0,0,0,12,48,14                  
0,5,0,0,1,0,0,12,48,14                  
0,1,1,0,0,1,1,12,48,14                  
9,0,0,1,0,0,0,12,48,14                  
7,0,0,0,0,0,0,12,48,14                  
0,1,0,1,0,1,1,12,48,14                  
0,5,1,0,1,0,0,12,48,14                  
0,0,1,0,0,1,1,12,48,14                  
0,1,0,0,1,0,0,12,48,14                  
9,1,0,0,0,0,0,12,48,14                  
9,5,0,1,0,0,0,12,48,14                  
9,0,0,1,0,0,0,12,48,14                  
7,5,0,0,0,0,0,12,48,14                  
0,1,1,0,0,1,1,12,48,14                  
0,0,0,0,1,0,0,12,48,14                  
0,1,0,1,0,1,1,12,48,14                  
9,0,0,1,0,0,0,12,48,14                  
0,0,0,0,1,0,0,12,48,14                  
7,5,1,0,0,0,0,12,48,14                  
0,5,0,1,0,1,0,12,48,14                  
9,0,0,1,0,0,0,12,48,14                  
7,1,0,0,0,0,1,12,48,14                  
0,0,0,0,1,0,0,12,48,14                  
7,5,1,0,0,0,0,12,48,15                  
0,1,0,1,0,1,1,12,48,15                  
0,0,0,0,1,0,0,12,48,15                  
9,0,0,0,0,0,0,12,48,15                  
0,5,0,1,1,0,0,12,48,15                  
0,5,0,0,0,1,0,12,48,15                  
9,1,1,0,0,0,0,12,48,15                  
7,0,0,1,0,0,1,12,48,15                  
0,1,0,0,0,1,0,12,48,15                  
7,0,0,0,0,0,1,12,48,15                  
9,0,1,0,0,0,0,12,48,15                  
0,5,0,1,1,0,0,12,48,15                  
9,1,1,0,0,0,0,12,48,15                  
7,1,0,1,0,0,1,12,48,15                  
0,0,0,1,1,0,0,12,48,15                  
0,5,0,0,0,1,0,12,48,15                  
0,5,0,0,1,0,0,12,48,15                  
7,0,1,0,0,0,1,12,48,15                  
0,1,0,1,0,1,0,12,48,15                  
9,0,0,0,0,0,0,12,48,15                  
0,5,1,0,0,1,0,12,48,15                  
7,1,0,1,0,0,1,12,48,15                  
0,0,0,0,1,0,0,12,48,15                  
9,1,0,0,0,0,0,12,48,15                  
7,1,0,0,0,0,1,12,48,15                  
9,0,0,1,0,0,0,12,48,15                  
0,5,0,0,1,0,0,12,48,15                  
0,1,1,0,0,1,0,12,48,15                  
9,0,0,1,0,0,0,12,48,15                  
7,0,0,0,0,0,1,12,48,15                  
0,1,0,1,0,1,0,12,48,15                  
0,5,1,0,1,0,0,12,48,15                  
0,0,1,0,0,1,0,12,48,15                  
0,1,0,0,1,0,0,12,48,15                  
9,1,0,0,0,0,1,12,48,15                  
9,5,0,1,0,0,0,12,48,15                  
9,0,0,1,0,0,0,12,48,15                  
7,5,0,0,0,0,1,12,48,15                  
0,1,1,0,0,1,0,12,48,15                  
0,0,0,0,1,0,0,12,48,15                  
0,1,0,1,0,1,0,12,48,15                  
9,0,0,1,0,0,0,12,48,15                  
0,0,0,0,1,0,0,12,48,15                  
7,5,1,0,0,0,1,12,48,15                  
0,5,0,1,0,1,0,12,48,15                  
9,0,0,1,0,0,0,12,48,15                  
7,1,0,0,0,0,1,12,48,15                  
0,0,0,0,1,0,0,12,48,15                  
0,5,0,1,1,0,0,12,48,16                  
9,0,1,0,0,0,0,12,48,16                  
0,1,0,1,0,1,1,12,48,16                  
7,5,0,0,0,0,0,12,48,16                  
0,5,1,0,0,1,0,12,48,16                  
7,1,0,0,0,0,1,12,48,16                  
0,0,0,0,1,0,0,12,48,16                  
9,1,0,0,0,0,0,12,48,16                  
0,1,0,0,1,0,0,12,48,16                  
7,5,0,1,0,0,0,12,48,16                  
0,0,0,0,1,0,0,12,48,16                  
0,1,0,0,0,1,1,12,48,16                  
9,0,0,1,0,0,0,12,48,16                  
7,0,0,0,0,0,0,12,48,16                  
0,1,0,1,0,1,1,12,48,16                  
0,5,1,0,1,0,0,12,48,16                  
7,5,1,0,0,0,0,12,48,16                  
0,1,0,1,0,1,1,12,48,16                  
0,0,0,0,1,0,0,12,48,16                  
9,0,0,0,0,0,0,12,48,16                  
0,5,0,1,1,0,0,12,48,16                  
0,5,0,0,0,1,0,12,48,16                  
9,1,1,0,0,0,1,12,48,16                  
7,0,0,1,0,0,0,12,48,16                  
0,1,0,0,0,1,1,12,48,16                  
7,0,0,0,0,0,0,12,48,16                  
9,0,1,0,0,0,0,12,48,16                  
0,5,0,1,1,0,0,12,48,16                  
9,1,1,0,0,0,0,12,48,16                  
7,1,0,1,0,0,1,12,48,16                  
0,0,0,1,1,0,0,12,48,16                  
0,5,0,0,0,1,0,12,48,16                  
0,5,0,0,1,0,0,12,48,16                  
7,0,1,0,0,0,0,12,48,16                  
0,1,0,1,0,1,1,12,48,16                  
9,0,0,0,0,0,0,12,48,16                  
0,5,1,0,0,1,0,12,48,16                  
7,1,0,1,0,0,1,12,48,16                  
0,0,0,0,1,0,0,12,48,16                  
9,1,0,0,0,0,0,12,48,16                  
7,1,0,0,0,0,0,12,48,16                  
9,0,0,1,0,0,1,12,48,16                  
0,5,0,0,1,0,0,12,48,16                  
0,1,1,0,0,1,0,12,48,16                  
9,0,0,1,0,0,0,12,48,16                  
7,0,0,0,0,0,0,12,48,16                  
0,1,0,1,0,1,1,12,48,16                  
0,5,1,0,1,0,0,12,48,16                  
7,5,1,0,0,0,1,12,48,17                  
0,1,0,1,0,1,0,12,48,17                  
0,0,0,0,1,0,0,12,48,17                  
9,0,0,0,0,0,0,12,48,17                  
0,5,0,1,1,0,0,12,48,17                  
0,5,0,0,0,1,0,12,48,17                  
9,1,1,0,0,0,1,12,48,17                  
7,0,0,1,0,0,0,12,48,17                  
0,1,0,0,0,1,0,12,48,17                  
7,0,0,0,0,0,0,12,48,17                  
9,0,1,0,0,0,1,12,48,17                  
0,5,0,1,1,0,0,12,48,17                  
9,1,1,0,0,0,0,12,48,17                  
7,1,0,1,0,0,1,12,48,17                  
0,0,0,1,1,0,0,12,48,17                  
0,5,0,0,0,1,0,12,48,17                  
0,5,0,0,1,0,0,12,48,17                  
7,0,1,0,0,0,1,12,48,17                  
0,1,0,1,0,1,0,12,48,17                  
9,0,0,0,0,0,0,12,48,17                  
0,5,1,0,0,1,0,12,48,17                  
7,1,0,1,0,0,1,12,48,17                  
0,0,0,0,1,0,0,12,48,17                  
9,1,0,0,0,0,0,12,48,17                  
7,1,0,0,0,0,0,12,48,17                  
9,0,0,1,0,0,1,12,48,17                  
0,5,0,0,1,0,0,12,48,17                  
0,1,1,0,0,1,0,12,48,17                  
9,0,0,1,0,0,1,12,48,17                  
7,0,0,0,0,0,0,12,48,17                  
0,1,0,1,0,1,0,12,48,17                  
0,5,1,0,1,0,0,12,48,17                  
0,0,1,0,0,1,0,12,48,17                  
0,1,0,0,1,0,0,12,48,17                  
9,1,0,0,0,0,0,12,48,17                  
9,5,0,1,0,0,1,12,48,17                  
9,0,0,1,0,0,1,12,48,17                  
7,5,0,0,0,0,0,12,48,17                  
0,1,1,0,0,1,0,12,48,17                  
0,0,0,0,1,0,0,12,48,17                  
0,1,0,1,0,1,0,12,48,17                  
9,0,0,1,0,0,0,12,48,17                  
0,0,0,0,1,0,0,12,48,17                  
7,5,1,0,0,0,1,12,48,17                  
0,5,0,1,0,1,0,12,48,17                  
9,0,0,1,0,0,1,12,48,17                  
7,1,0,0,0,0,0,12,48,17                  
0,0,0,0,1,0,0,12,48,17                  
7,5,1,0,0,0,1,12,48,18                  
0,1,0,1,0,1,0,12,48,18                  
0,0,0,0,1,0,0,12,48,18                  
9,0,0,0,0,0,0,12,48,18                  
0,5,0,1,1,0,0,12,48,18                  
0,5,0,0,0,1,0,12,48,18                  
9,1,1,0,0,0,1,12,48,18                  
7,0,0,1,0,0,0,12,48,18                  
0,1,0,0,0,1,0,12,48,18                  
7,0,0,0,0,0,0,12,48,18                  
9,0,1,0,0,0,0,12,48,18                  
0,5,0,1,1,0,1,12,48,18                  
9,1,1,0,0,0,0,12,48,18                  
7,1,0,1,0,0,0,12,48,18                  
0,0,0,1,1,0,0,12,48,18                  
0,5,0,0,0,1,1,12,48,18                  
0,5,0,0,1,0,1,12,48,18                  
7,0,1,0,0,0,0,12,48,18                  
0,1,0,1,0,1,0,12,48,18                  
9,0,0,0,0,0,0,12,48,18                  
0,5,1,0,0,1,1,12,48,18                  
7,1,0,1,0,0,0,12,48,18                  
0,0,0,0,1,0,0,12,48,18                  
9,1,0,0,0,0,0,12,48,18                  
7,1,0,0,0,0,0,12,48,18                  
9,0,0,1,0,0,0,12,48,18                  
0,5,0,0,1,0,0,12,48,18                  
0,1,1,0,0,1,1,12,48,18                  
9,0,0,1,0,0,0,12,48,18                  
7,0,0,0,0,0,0,12,48,18                  
0,1,0,1,0,1,0,12,48,18                  
0,5,1,0,1,0,1,12,48,18                  
0,0,1,0,0,1,1,12,48,18                  
0,1,0,0,1,0,0,12,48,18                  
9,1,0,0,0,0,0,12,48,18                  
9,5,0,1,0,0,0,12,48,18                  
9,0,0,1,0,0,0,12,48,18                  
7,5,0,0,0,0,0,12,48,18                  
0,1,1,0,0,1,1,12,48,18                  
0,0,0,0,1,0,0,12,48,18                  
0,1,0,1,0,1,0,12,48,18                  
9,0,0,1,0,0,0,12,48,18                  
0,0,0,0,1,0,0,12,48,18                  
7,5,1,0,0,0,1,12,48,18                  
0,5,0,1,0,1,1,12,48,18                  
9,0,0,1,0,0,0,12,48,18                  
7,1,0,0,0,0,0,12,48,18                  
0,0,0,0,1,0,0,12,48,18                  
0,0,1,0,0,1,0,12,48,19                  
7,5,0,1,0,0,1,12,48,19                  
0,1,0,0,1,0,0,12,48,19                  
9,1,0,1,0,0,0,12,48,19                  
7,5,0,0,0,0,1,12,48,19                  
0,1,0,1,1,0,0,12,48,19                  
0,0,0,1,0,1,0,12,48,19                  
9,5,1,0,0,0,0,12,48,19                  
9,1,0,0,0,0,0,12,48,19                  
0,1,0,0,1,0,0,12,48,19                  
7,5,0,1,0,0,1,12,48,19                  
0,0,1,0,0,1,0,12,48,19                  
7,5,0,1,0,0,1,12,48,19                  
9,1,0,0,0,0,0,12,48,19                  
0,0,0,1,1,0,0,12,48,19                  
0,1,1,0,0,1,0,12,48,19                  
7,5,0,1,0,0,1,12,48,19                  
9,1,1,0,0,0,0,12,48,19                  
0,0,0,0,0,1,0,12,48,19                  
0,5,0,1,1,0,0,12,48,19                  
7,0,0,1,0,0,1,12,48,19                  
9,5,0,1,0,0,0,12,48,19                  
0,1,1,0,1,0,0,12,48,19                  
0,5,0,0,0,1,0,12,48,19                  
9,5,0,0,0,0,0,12,48,19                  
7,1,0,1,0,0,1,12,48,19                  
0,0,0,1,1,0,0,12,48,19                  
0,0,1,0,0,1,0,12,48,19                  
0,1,0,1,0,1,0,12,48,19                  
9,1,0,0,0,0,0,12,48,19                  
7,0,1,0,0,0,1,12,48,19                  
0,5,0,1,1,0,0,12,48,19                  
0,0,1,0,1,0,0,12,48,19                  
9,1,0,1,0,0,0,12,48,19                  
0,0,0,0,0,1,0,12,48,19                  
7,5,0,1,0,0,1,12,48,19                  
0,0,0,0,0,1,0,12,48,19                  
9,0,0,0,0,0,0,12,48,19                  
0,1,1,0,1,0,1,12,48,19                  
7,5,0,1,0,0,0,12,48,19                  
0,5,0,1,0,1,0,12,48,19                  
9,0,0,0,0,0,0,12,48,19                  
0,1,0,0,1,0,1,12,48,19                  
7,5,1,0,0,0,0,12,48,19                  
9,0,0,1,0,0,0,12,48,19                  
7,1,0,0,0,0,1,12,48,19                  
0,1,1,0,0,1,0,12,48,19                  
0,5,0,0,1,0,0,12,48,19                  
9,5,0,1,0,0,1,12,48,20                  
7,1,0,0,0,0,0,12,48,20                  
0,0,0,0,0,1,0,12,48,20                  
0,5,0,0,0,1,0,12,48,20                  
0,1,0,1,1,0,0,12,48,20                  
0,5,1,0,0,1,0,12,48,20                  
9,5,1,0,0,0,0,12,48,20                  
7,0,0,1,0,0,1,12,48,20                  
0,1,0,1,0,1,0,12,48,20                  
7,0,0,0,0,0,0,12,48,20                  
9,0,0,0,0,0,0,12,48,20                  
0,5,0,1,1,0,1,12,48,20                  
9,1,1,0,0,0,0,12,48,20                  
0,5,0,1,1,0,1,12,48,20                  
7,0,0,0,0,0,0,12,48,20                  
0,5,0,1,0,1,0,12,48,20                  
9,5,0,0,0,0,0,12,48,20                  
0,0,0,1,0,1,0,12,48,20                  
0,1,1,0,1,0,1,12,48,20                  
7,5,0,1,0,0,0,12,48,20                  
0,0,0,1,0,1,0,12,48,20                  
0,5,0,0,1,0,1,12,48,20                  
9,5,0,0,0,0,0,12,48,20                  
7,1,0,1,0,0,0,12,48,20                  
0,1,0,1,1,0,0,12,48,20                  
9,5,1,0,0,0,1,12,48,20                  
0,5,0,1,0,1,0,12,48,20                  
7,0,0,0,0,0,0,12,48,20                  
9,0,0,1,0,0,0,12,48,20                  
0,1,0,0,0,1,0,12,48,20                  
0,1,0,1,1,0,1,12,48,20                  
7,5,0,0,0,0,0,12,48,20                  
0,5,0,0,0,1,0,12,48,20                  
0,0,0,0,1,0,0,12,48,20                  
9,1,0,1,0,0,0,12,48,20                  
7,1,0,1,0,0,1,12,48,20                  
7,5,0,0,0,0,0,12,48,20                  
0,1,0,1,1,0,0,12,48,20                  
0,0,0,1,0,1,1,12,48,20                  
9,1,0,0,0,0,0,12,48,20                  
9,5,0,0,0,0,0,12,48,20                  
0,1,0,0,1,0,1,12,48,20                  
7,5,0,1,0,0,0,12,48,20                  
0,0,1,0,0,1,0,12,48,20                  
9,5,0,0,0,0,1,12,48,20                  
7,0,0,0,0,0,0,12,48,20                  
0,0,0,1,1,0,0,12,48,20                  
0,1,0,1,0,1,0,12,48,20                  
0,0,1,0,1,0,1,12,48,21                  
7,1,0,0,0,0,0,12,48,21                  
9,5,0,1,0,0,0,12,48,21                  
0,5,0,1,0,1,0,12,48,21                  
9,5,0,1,0,0,0,12,48,21                  
0,0,0,0,0,1,0,12,48,21                  
7,1,0,0,0,0,0,12,48,21                  
0,0,1,0,1,0,1,12,48,21                  
7,0,0,0,0,0,0,12,48,21                  
0,0,0,1,1,0,1,12,48,21                  
0,5,0,1,0,1,0,12,48,21                  
9,1,0,0,0,0,0,12,48,21                  
7,5,1,0,0,0,0,12,48,21                  
0,1,0,0,0,1,0,12,48,21                  
0,5,0,0,1,0,0,12,48,21                  
9,0,0,1,0,0,1,12,48,21                  
0,0,0,1,0,1,0,12,48,21                  
0,1,0,0,1,0,0,12,48,21                  
9,0,0,1,0,0,1,12,48,21                  
7,5,1,0,0,0,0,12,48,21                  
0,5,0,0,0,1,0,12,48,21                  
0,1,0,0,1,0,0,12,48,21                  
9,5,1,0,0,0,0,12,48,21                  
7,0,0,1,0,0,1,12,48,21                  
9,5,0,1,0,0,0,12,48,21                  
0,0,0,1,1,0,1,12,48,21                  
0,5,1,0,0,1,0,12,48,21                  
7,1,0,0,0,0,0,12,48,21                  
9,1,0,1,0,0,0,12,48,21                  
7,0,1,0,0,0,1,12,48,21                  
0,5,0,1,1,0,0,12,48,21                  
0,0,0,0,0,1,0,12,48,21                  
0,0,0,0,1,0,0,12,48,21                  
9,1,0,0,0,0,1,12,48,21                  
0,5,0,0,0,1,0,12,48,21                  
0,5,0,1,0,1,0,12,48,21                  
9,5,0,1,0,0,0,12,48,21                  
0,5,0,0,0,1,0,12,48,21                  
7,1,0,0,0,0,0,12,48,21                  
0,0,0,0,1,0,1,12,48,21                  
7,1,0,0,0,0,0,12,48,21                  
0,0,0,0,1,0,1,12,48,21                  
0,5,1,0,0,1,0,12,48,21                  
9,5,0,1,0,0,0,12,48,21                  
0,0,0,0,1,0,0,12,48,21                  
0,1,0,1,0,1,1,12,48,21                  
7,5,0,0,0,0,0,12,48,21                  
9,0,0,0,0,0,0,12,48,21                  
7,5,0,1,0,0,1,12,48,22                  
9,1,1,0,0,0,0,12,48,22                  
0,0,0,0,0,1,0,12,48,22                  
0,5,0,1,1,0,0,12,48,22                  
7,0,0,1,0,0,0,12,48,22                  
9,5,0,1,0,0,0,12,48,22                  
0,1,1,0,1,0,1,12,48,22                  
0,5,0,0,0,1,0,12,48,22                  
9,5,0,0,0,0,0,12,48,22                  
7,1,0,1,0,0,1,12,48,22                  
0,0,0,1,1,0,0,12,48,22                  
0,0,1,0,0,1,0,12,48,22                  
0,1,0,1,0,1,0,12,48,22                  
9,1,0,0,0,0,0,12,48,22                  
7,0,1,0,0,0,1,12,48,22                  
0,5,0,1,1,0,0,12,48,22                  
0,0,1,0,1,0,1,12,48,22                  
9,1,0,1,0,0,0,12,48,22                  
0,0,0,0,0,1,0,12,48,22                  
7,5,0,1,0,0,0,12,48,22                  
0,0,0,0,0,1,0,12,48,22                  
9,0,0,0,0,0,0,12,48,22                  
0,1,1,0,1,0,1,12,48,22                  
7,5,0,1,0,0,0,12,48,22                  
0,5,0,1,0,1,0,12,48,22                  
9,0,0,0,0,0,0,12,48,22                  
0,1,0,0,1,0,1,12,48,22                  
7,5,1,0,0,0,0,12,48,22                  
9,0,0,1,0,0,0,12,48,22                  
7,1,0,0,0,0,1,12,48,22                  
0,1,1,0,0,1,0,12,48,22                  
0,5,0,0,1,0,0,12,48,22                  
0,5,0,1,0,1,0,12,48,22                  
0,5,0,0,1,0,0,12,48,22                  
9,0,0,1,0,0,0,12,48,22                  
7,1,0,0,0,0,1,12,48,22                  
0,1,0,1,0,1,0,12,48,22                  
0,5,1,0,1,0,0,12,48,22                  
7,0,0,0,0,0,1,12,48,22                  
9,0,0,1,0,0,0,12,48,22                  
9,5,0,1,0,0,0,12,48,22                  
0,0,0,1,1,0,0,12,48,22                  
0,5,1,0,0,1,0,12,48,22                  
7,1,0,0,0,0,1,12,48,22                  
0,1,0,1,1,0,1,12,48,22                  
7,5,0,0,0,0,0,12,48,22                  
9,5,1,0,0,0,0,12,48,22                  
0,0,0,1,0,1,0,12,48,22                  
9,5,0,1,0,0,1,12,48,23                  
7,1,0,0,0,0,0,12,48,23                  
0,0,0,0,0,1,0,12,48,23                  
0,5,0,0,0,1,0,12,48,23                  
0,1,0,1,1,0,0,12,48,23                  
0,5,1,0,0,1,1,12,48,23                  
9,5,1,0,0,0,0,12,48,23                  
7,0,0,1,0,0,0,12,48,23                  
0,1,0,1,0,1,1,12,48,23                  
7,0,0,0,0,0,0,12,48,23                  
9,0,0,0,0,0,0,12,48,23                  
0,5,0,1,1,0,0,12,48,23                  
9,1,1,0,0,0,1,12,48,23                  
0,5,0,1,1,0,0,12,48,23                  
7,0,0,0,0,0,0,12,48,23                  
0,5,0,1,0,1,0,12,48,23                  
9,5,0,0,0,0,0,12,48,23                  
0,0,0,1,0,1,0,12,48,23                  
0,1,1,0,1,0,1,12,48,23                  
7,5,0,1,0,0,0,12,48,23                  
0,0,0,1,0,1,1,12,48,23                  
0,5,0,0,1,0,0,12,48,23                  
9,5,0,0,0,0,0,12,48,23                  
7,1,0,1,0,0,0,12,48,23                  
0,1,0,1,1,0,0,12,48,23                  
9,5,1,0,0,0,1,12,48,23                  
0,5,0,1,0,1,0,12,48,23                  
7,0,0,0,0,0,0,12,48,23                  
9,0,0,1,0,0,1,12,48,23                  
0,1,0,0,0,1,0,12,48,23                  
0,1,0,1,1,0,0,12,48,23                  
7,5,0,0,0,0,0,12,48,23                  
0,5,0,0,0,1,0,12,48,23                  
0,0,0,0,1,0,0,12,48,23                  
9,1,0,1,0,0,1,12,48,23                  
7,1,0,1,0,0,0,12,48,23                  
7,5,0,0,0,0,0,12,48,23                  
0,1,0,1,1,0,1,12,48,23                  
0,0,0,1,0,1,0,12,48,23                  
9,1,0,0,0,0,0,12,48,23                  
9,5,0,0,0,0,0,12,48,23                  
0,1,0,0,1,0,0,12,48,23                  
7,5,0,1,0,0,0,12,48,23                  
0,0,1,0,0,1,1,12,48,23                  
9,5,0,0,0,0,0,12,48,23                  
